ปริมาณฝน(มิลลิเมตร),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
รายวัน ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ที่,สถานี,เดือน/ปี,วันที่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,รวม
,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
318  ,376203-เขื่อนภูมิพล จ.ตาก,Jun-10,2.5,0,0,T,0,0,2.3,2,11.1,33.6,0,0,0,0,0,0,0,0,0,0,56,37.6,62.5,4.1,0,0,0,1,9.7,8.3,-,230.7
319  ,376203-เขื่อนภูมิพล จ.ตาก,Jul-10,18.1,20.9,25.2,0,0,0,0,0,0,0,0,0,6.4,0.2,7.2,0,0,4,34.1,18,T,0.2,12.3,0.5,0,0,6.9,4.2,2.2,6.2,0,166.6
320  ,376203-เขื่อนภูมิพล จ.ตาก,Aug-10,0,1.8,1.7,0.1,0,1.1,0,0,0,0,5.9,16.3,13.7,0,T,0.5,T,52.1,0,0.1,11.3,1.8,T,5,0.1,0,0,5.5,T,0,0.6,117.6
321  ,376203-เขื่อนภูมิพล จ.ตาก,Sep-10,6,9.6,0,0,0,0,0,1.4,2.1,6.6,2.7,0,7.2,0.2,1.2,1.6,0.2,2.3,9.5,0,26.8,19.3,T,7.9,T,2.7,5.6,2.9,2.8,8.5,-,127.1
322  ,376203-เขื่อนภูมิพล จ.ตาก,Oct-10,0.7,4.9,T,T,0,0,0,7.8,1.6,0,0,21.6,83.1,19.6,12.9,5.7,7.2,47.6,100.9,6,1.6,0,0,0,0,0.2,5.1,2.8,0.6,0,0,329.9
323  ,376203-เขื่อนภูมิพล จ.ตาก,Nov-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
324  ,376203-เขื่อนภูมิพล จ.ตาก,Dec-10,0,0,0,0,0,0,0,0,0,0.5,3.7,1.4,0,0,0,64.9,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8
325  ,376203-เขื่อนภูมิพล จ.ตาก,Jan-11,0,0,0,0,0,0,0,T,0,2.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,3.1
326  ,376203-เขื่อนภูมิพล จ.ตาก,Feb-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,T,0,0,-,-,-,0
327  ,376203-เขื่อนภูมิพล จ.ตาก,Mar-11,32.2,0,6.8,0.2,0,0,0,11,0,19.8,0,T,8.3,T,7.9,33.9,31.3,1,0,0,0,0,0,70.8,1.6,0,1.9,9.5,6.6,0,0,242.8
328  ,376203-เขื่อนภูมิพล จ.ตาก,Apr-11,0,0,0,0,T,0,0,0,30.2,0,0,0,24.5,0,0,0,0,0,8.4,0,0,0,1.5,0,0,0.7,0,0.7,0,5.7,-,71.7
329  ,376203-เขื่อนภูมิพล จ.ตาก,May-11,2.6,0,5.2,0.7,9.5,23.8,T,8.1,58.6,0.9,0,0,4.1,4.8,34.1,41.4,16.8,0.4,0,0,6.1,0,0,0,0.5,1.4,11.5,0,0.5,0,0,231
330  ,376203-เขื่อนภูมิพล จ.ตาก,Jun-11,0,0,0.5,33.8,18.6,9,0,0,0,T,3.2,17.8,T,7.2,5.1,0.4,2.4,0,0,0,T,0,0,T,17.5,27.3,15.5,1,0,0,-,159.3
331  ,376203-เขื่อนภูมิพล จ.ตาก,Jul-11,0.2,1.3,13,T,2.8,0,0,0,0,0,0,0,0,2.7,T,0,T,0.4,1.9,12,3.1,0,0,16.3,0.2,0,0,0,0,0.3,20.7,74.9
332  ,376203-เขื่อนภูมิพล จ.ตาก,Aug-11,5.5,5.4,15.4,0,0,0,0.4,0,0.3,0.5,6.9,0.3,0,0,T,5.2,T,1.1,2.7,0,0.4,0,0,0,2.2,7.9,1,3.8,33.7,0,0,92.7
333  ,376203-เขื่อนภูมิพล จ.ตาก,Sep-11,2.2,T,2.6,0,0.7,0,T,0,11.9,20.3,114.8,44.1,3.1,2.6,0,0,0,0,0,0,T,0,0,0,0,3.1,13.1,8.7,0,0,-,227.2
334  ,376203-เขื่อนภูมิพล จ.ตาก,Oct-11,T,21.9,38.8,25.3,5,13.8,30.6,5.8,24.5,8.4,5.3,0,T,0,14.8,6.2,10.9,T,0,0,2,0,0,0,0,0,0,0.3,2.5,5,0,221.1
335  ,376203-เขื่อนภูมิพล จ.ตาก,Nov-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,-,0.3
336  ,376203-เขื่อนภูมิพล จ.ตาก,Dec-11,0,0,0,0,0,0,0,T,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
337  ,376203-เขื่อนภูมิพล จ.ตาก,Jan-12,0,0,0,0,0,0,0,0,0,0,0,T,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0
338  ,376203-เขื่อนภูมิพล จ.ตาก,Feb-12,T,4.5,2.7,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,7.2
339  ,376203-เขื่อนภูมิพล จ.ตาก,Mar-12,0,0,0,0,0,0,0,0,0,0,T,6.9,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,6.9
340  ,376203-เขื่อนภูมิพล จ.ตาก,Apr-12,0,0,0,52.5,0,T,7.7,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,T,0,T,0,2.5,0,0,-,70.5
341  ,376203-เขื่อนภูมิพล จ.ตาก,May-12,0,0,0,7.2,30.2,60.8,0,0,0,0,0,0,0,0,0.7,0,61.9,20.4,0.5,1.5,0,0,T,0,0,0.9,4.6,11.2,31,0,2.2,233.1
342  ,376203-เขื่อนภูมิพล จ.ตาก,Jun-12,9.4,0,0,0,0,0,0.4,26,1.5,1,T,T,0,T,0,0,10,0.2,0.2,10.6,1.7,0.3,T,T,3.7,3.7,1.3,0.1,1.2,T,-,71.4
343  ,376203-เขื่อนภูมิพล จ.ตาก,Jul-12,1.3,0.5,1.8,0.2,0,1.8,0,0,0.6,0,0,0,0,0,0,0,0.1,1.3,0.1,0.7,0,T,4.2,9.4,1.4,4.6,0.4,0,0,6.2,0.8,35.4
344  ,376203-เขื่อนภูมิพล จ.ตาก,Aug-12,0,1.5,3,2.7,0,T,T,1.1,10.2,1.5,0.6,0,0,0,0.1,0,0,0,T,0,0,0,0,4.7,1.1,0,T,2.1,1.5,T,0,30.2
345  ,376203-เขื่อนภูมิพล จ.ตาก,Sep-12,0,0,T,11.2,3.8,51.2,111.1,10.2,0,6.2,0,0,0,40.8,0.9,7,0,T,0,0,23.7,3.5,0,0,2.7,0,69.9,6.3,13.8,0,-,362.3
346  ,376203-เขื่อนภูมิพล จ.ตาก,Oct-12,30.1,0.7,0,0,4.9,0.6,7.2,4.8,10.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,26.8,0,0,15.8,17.4,124
347  ,376203-เขื่อนภูมิพล จ.ตาก,Nov-12,0,0,0,0,0,0,0,0,0,0,0,3.8,0.5,0,0,0,10,0.2,0,0,0.6,0,0,0.1,0,0,0,5.5,0,0,-,20.7
348  ,376203-เขื่อนภูมิพล จ.ตาก,Dec-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
349  ,376203-เขื่อนภูมิพล จ.ตาก,Jan-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,T,1.6,15.3,16.9
350  ,376203-เขื่อนภูมิพล จ.ตาก,Feb-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
351  ,376203-เขื่อนภูมิพล จ.ตาก,Mar-13,0,0,15.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,15.9
352  ,376203-เขื่อนภูมิพล จ.ตาก,Apr-13,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0.8,0,0,0,0,0,11.1,0,0,T,0,T,0,0,0,0,-,11.9
353  ,376203-เขื่อนภูมิพล จ.ตาก,May-13,0,0,4,3.3,2.2,T,0,0,0,0,8,0,0,0,0,0,0,5.2,2.8,T,0,0,0,0,0,0,0,0.3,0,1.2,0,27
354  ,376203-เขื่อนภูมิพล จ.ตาก,Jun-13,0,46.3,0,26.9,1.9,0,0.7,0,0,0,1.5,7,0.3,3.6,0,0,0,0,15,11.9,1.2,1,0.3,4.8,3.9,T,0,0,0,T,-,126.3
355  ,376203-เขื่อนภูมิพล จ.ตาก,Jul-13,0,0,0,2.6,0,0,0,7.9,0,0,3.4,0,0,0,0,0,T,0,0,0,0,0,0.6,6.2,0.6,6.4,0.4,1.5,9.6,4.8,0,44
356  ,376203-เขื่อนภูมิพล จ.ตาก,Aug-13,T,0,0,16.5,0,0,16.2,5.4,0.3,7.8,0.6,18.9,0,0,T,0,T,0,T,0.3,0.5,0.3,0.1,0,T,0,0,0.1,T,1.9,5,74
357  ,376203-เขื่อนภูมิพล จ.ตาก,Sep-13,11,0,0,0,0.2,T,54.8,37.1,58.5,0,31.8,30.7,17,29.4,2,8.7,1.2,0,0,T,28.7,0,0,5.5,T,0.1,2.9,16.3,51.5,25.2,-,412.6
358  ,376203-เขื่อนภูมิพล จ.ตาก,Oct-13,0.7,13.9,0.6,-,-,-,-,-,-,0,-,-,-,-,-,0.4,13,13.4,13.7,0.5,0.2,-,T,T,7.2,-,-,-,-,-,-,63.6
359  ,376203-เขื่อนภูมิพล จ.ตาก,Nov-13,6.8,-,2.6,-,-,-,3,0.3,-,-,-,0,-,1,-,0.1,-,1.1,6.6,-,-,-,-,0.1,-,-,-,-,-,-,-,21.6
360  ,376203-เขื่อนภูมิพล จ.ตาก,Dec-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.6
361  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jan-04,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
362  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Feb-04,0,0,0,0,0,T,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,2.2
363  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Mar-04,0,0,0,0,0,T,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Apr-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,14.4,3.5,T,0.2,0.6,-,23.3
365  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,May-04,0,0,33.7,2.1,7.7,7.8,1.2,11.7,40.1,73.5,1.1,0,2.8,2,10.3,52.4,18.1,15.2,21.4,74.3,8.8,0.4,0,0.6,0,13.4,3.7,0,1.2,0.9,0.9,405.3
366  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jun-04,4.1,1.4,0,0,0,0,0,2.1,28.7,8.3,8.6,1.7,3.7,6.8,2.3,25,6.3,23.3,1.5,23.8,33,27.1,28.9,12,3.9,21.5,31.8,4,1.9,0,-,311.7
367  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jul-04,1.3,2.7,1,0.8,0.3,T,1.6,1.1,6.4,13.4,25.1,3.7,4.6,0.9,0.4,0,4.1,0.6,1.7,6.8,11.8,13.2,T,7.9,9.8,5,3.9,0.9,0.6,3,9.6,142.2
368  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Aug-04,12.4,27.4,27.7,2.6,6.4,3.2,4.6,14.7,9.2,5.2,5.7,6,5.7,1.5,6.3,1.1,5.5,3.8,8.1,0.1,0,0,T,1.3,1,6.8,0.6,8.3,1.6,1,0.1,177.9
369  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Sep-04,0,1.2,0.6,1.1,0,7.4,1.8,11,15.3,3.7,2.8,0.2,4.4,2.5,0.1,1,37.1,9.1,0.2,30.4,1.2,0.8,0,0.7,0,0,13.7,0,0,0,-,146.3
370  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Oct-04,8.2,15.5,0.2,0,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,26.6
371  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Nov-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10,T,0,0,0,-,20.5
372  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Dec-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
373  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jan-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
374  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Feb-06,0,0,0,0,2.8,2.2,0,0,0,0,0,T,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,-,-,-,6.3
375  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Mar-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0.4,0,0,0,0,0,0,0,0,12.9,3.5,0,21.5
376  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Apr-06,0,0,0,0,0,0,0,T,0,0,0,0,2.5,0,0,0,0,3.9,0.9,0,0,0,0,9,53,7,31.3,26.5,0.4,2.2,-,136.7
377  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,May-06,0,0,0,0,0,0,0,2.6,9.7,3.7,5.6,4.2,0,14.7,11.1,0.7,0.6,6.4,0.8,10.7,35,16,39.7,9.4,0.2,18.9,8.5,1.3,19.8,41.9,17.2,278.7
378  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jun-06,4.8,4,6.1,2.1,3.1,1.2,0,5.5,1.4,5.7,14,T,0,0,0,0,0,15.5,17,3.2,2.4,2,38.6,1.6,2.3,1.9,4.2,29.8,19.6,21.2,-,207.2
379  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jul-06,39.4,8.9,3.2,3.8,8.6,17.3,43.1,15.2,16.7,10.3,22.5,4.1,1.5,28,0,12,4.1,13.8,7.4,10.8,3.1,0.4,1.1,0.6,18.7,9.2,12.4,4.3,16.4,9.8,10.5,357.2
380  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Aug-06,29.8,5.4,4,4.8,0.8,0,0.1,0,35,1.8,4.6,9.3,2.8,7.7,0.3,12.7,1.9,0.9,1.1,4.5,12.3,7.9,5.5,0.2,4.6,17.4,5.3,6.4,3.1,35.6,16.2,242
381  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Sep-06,5.9,2.1,0,T,0,0,0,0,4.2,10,7.4,15,7.5,0,0.5,43,26.1,1.5,20.5,5.1,6.4,5.8,0.1,0,34.4,41.8,18.6,12.9,1,15.3,-,285.1
382  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Oct-06,0,30.2,12.8,25.9,14.1,9.5,43.4,0,2.1,0,0,25.9,7,0,0,0,0,0,2.8,2.6,0,0,0,0,0,0,0,0,0,0,0,176.3
383  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Nov-06,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-,10.7
384  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Dec-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
385  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jan-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,T
386  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Feb-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
387  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Mar-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,T,0,0,0,0,0,0,0,0,0.6,0,0.6
388  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Apr-07,0,0,0,0,0,0.8,0,0,0,0,1.6,T,0,0.8,0,0,0,0,0,0,0,0,0,0,4.3,0,0.3,0,2.7,8.1,-,18.6
389  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,May-07,13.3,2.2,8.2,15,56.2,13.5,9.1,20,8.4,16.9,6.1,43.8,2.9,8.6,3.4,T,11.5,7.2,5,8.6,7,4.6,1.9,0,0,3.2,0,0,0.5,21.7,10.2,309
390  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jun-07,0.7,0,0.7,0,18.5,0.7,T,0.2,1.1,0,4.8,T,0.8,0.2,0.3,0.2,0.8,0.7,2.2,7.1,0,0.3,0.1,1,6.1,31.3,21.5,5,11.2,3.2,-,118.7
391  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jul-07,7.3,12.6,4.3,12.8,4.4,4.8,0.9,6.6,0.8,0,0.8,2.5,11.6,4.4,7.6,12.4,4.1,0.8,0.8,18.2,5,0.1,8.8,1.7,0,0,0,0,1,1,3,138.3
392  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Aug-07,19.1,10.5,0,2.4,2.9,6.6,1.7,13.9,23.9,16.1,33.3,0.8,0.2,3.6,6.1,1.8,5.6,T,0,0,0,6.4,1.7,0.6,0.2,0.2,0,0.7,42.8,16.1,30.9,248.1
393  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Sep-07,14.3,0.5,0.8,0.8,23.1,72.3,0.6,0,0.6,3.1,1.2,22.2,0.1,8.2,18.6,11.8,3.3,5.7,19.2,26.2,0,0,17.6,0,0,3.2,1.8,T,7.2,3.5,-,265.9
394  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Oct-07,0,0,T,56.4,44.1,24.9,0.1,0.1,7.6,28.7,12.8,68.8,69.8,57.2,41,22,0,0,0.1,0,0,0,0,T,0,0,0,0,0.3,2.2,11.7,447.8
395  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Nov-07,0.4,T,0,T,0.6,0,0,0,0,0,0,0.1,0,2.3,0,0,0,0.2,6.9,0,0,0,0,T,0,0,0,0,0,0,-,10.5
396  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Dec-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
397  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jan-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.5,0,0,0,2.8
398  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Feb-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
399  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Mar-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
400  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Apr-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
401  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,May-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
402  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jun-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
403  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jul-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
404  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Aug-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
405  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Sep-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
406  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Oct-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
407  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Nov-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
408  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Dec-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
409  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jan-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
410  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Feb-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
411  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Mar-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
412  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Apr-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
413  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,May-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
414  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jun-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
415  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jul-09,7.9,1.4,4.7,1.6,19.1,16.1,0.9,0,1.1,0.5,2.3,0.2,30.5,11.6,5,2,3.7,9.1,10,0.6,4.7,4.5,2.4,17,6.4,9.4,9.2,7.1,10.8,11.1,14.3,225.2
416  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Aug-09,8.8,5.8,8.8,7,8,12.3,11.6,35.8,5.8,3,0.5,2.3,1,0,0.3,0.6,0.9,0,1.4,0,0,0,5.7,15.3,0,0,1.5,3.5,8.5,30.7,32.5,211.6
417  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Sep-09,6,2,0.5,0,7.7,2.3,10.9,1,0,0,0,0,3.3,T,0,10.7,17.8,6.6,0,0,0,4,4.5,0.9,34.8,30.2,8.7,0,0,15,-,166.9
418  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Oct-09,75,62.3,4.8,30.5,2.4,0,7.7,0,0,0.5,0,28.2,16.5,0,2.5,16.2,6.4,1.2,1.7,0,3,24,33.3,0,0,2.5,0,0,0,0,0,318.7
419  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Nov-09,0,0,3.1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,4.8
420  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Dec-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
421  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jan-10,0,0,0,0,0,13.5,0.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,28.9,0,0,0,0,0,45.5
422  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Feb-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
423  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Mar-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,2.1,0.6,0,0,0,2.7
424  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Apr-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.4,0,0.7,4.3,0,0.3,0,-,9
425  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,May-10,0,0,T,0,0,0,0.4,0,0,0,0,0.8,0,0,0,9.3,2.5,15.6,0,T,0,0,0,0,12.4,0.3,10.2,0,3,18.3,3.3,76.1
426  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jun-10,2.8,0,0,T,0,0,91.9,0.2,9.5,84.2,7,4.2,0,0.1,0,2.1,0,T,0,0,8,0,38.2,3.1,1.7,3.8,0,0.7,12.8,27.7,-,298
427  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jul-10,9.9,0.2,43.8,16.7,0,1.5,0,1.1,T,T,0,0,1,3.2,18.9,0,0.7,28,2.1,40.8,0.5,2,14.3,3.9,0.6,2.5,4.7,11.6,9.5,4.6,0,222.1
428  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Aug-10,0,4.1,5.3,11.5,11.5,11.1,2,15.4,0,1.3,9.5,25,14.5,6,0.7,2.7,T,19.4,0,0,2,0.4,5.7,39.7,3,14.3,19.8,15,5.5,8.2,2.1,255.7
429  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Sep-10,3,15.5,16.3,5.2,3.7,T,0,4.2,1.6,0.1,3,8.1,8.7,3.6,7.6,28.6,1.1,63.2,T,0,0,0,7.4,12.5,0,5.6,15.7,1.2,4.2,0.5,-,220.6
430  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Oct-10,0,17.6,4.9,0.7,0.3,0,5.3,0.9,0.4,0.6,8.1,17.2,26,8,30.3,17,67.3,43.7,65.4,31.7,14.1,0,1.2,0,0,0.1,0,0,0,0,0,360.8
431  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Nov-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
432  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Dec-10,0,0,0,0,0,0,0.2,0,0,4.3,1.7,6.4,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8
433  ,376301-ดอยมูเซอร์ สกษ. จ.ตาก,Jan-11,0,0,0,0,0,0,0,0,0,6.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,9.3
