น้ำระเหยถาด(มิลลิเมตร),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
รายวัน ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ที่,สถานี,เดือน/ปี,วันที่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,เฉลี่ย
,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
86  ,376202-แม่สอด จ.ตาก,Feb-99,4.7,5,6.1,5.8,4.7,4.1,3.8,4.6,4.8,5,4.1,4.2,4.2,3.1,6,5.1,5.3,5,5,4,6.4,5.4,5,5,5.5,4.6,4.9,4.6,-,-,-,4.9
87  ,376202-แม่สอด จ.ตาก,Mar-99,6.7,4.6,5,5.6,5.2,7.7,6.6,5.4,5.2,5.8,6.1,5.9,7.6,6.5,6.9,6.8,7,7,4.4,5.3,6.5,5.2,4.3,5.2,3.9,7.6,6.2,6.7,6.2,6.2,4.2,5.9
88  ,376202-แม่สอด จ.ตาก,Apr-99,8.1,7,5.2,7.1,3,7,3.2,2.4,4.5,2.4,4.4,2.8,3.6,4,4.8,5,6,5.8,9.3,1.7,7.4,4.3,7.8,6,7.1,7.1,4.1,2,5.7,5.3,-,5.1
89  ,376202-แม่สอด จ.ตาก,May-99,6,4.7,5.1,5.1,2.9,4.3,4.7,4.6,4.8,2.8,3.4,1.4,4.5,4.2,6.5,5.2,1.9,3.6,4.9,8.4,4.9,2.7,3.9,2.5,4.4,4.3,2.6,3.3,1.4,3.3,4.9,4.1
90  ,376202-แม่สอด จ.ตาก,Jun-99,3.7,3.9,4.3,2.7,4,4,4.1,3.3,-,0.5,6.2,4,4.3,4,4.7,3.4,6.1,1.9,4.5,1,1.3,0.8,-,5.9,1,3.4,4.8,6.7,5.3,3.3,-,3.7
91  ,376202-แม่สอด จ.ตาก,Jul-99,2.8,2.6,3.3,4.6,4.3,1.7,3.4,3.8,3.4,3.6,1.1,-,2.6,2.1,2.6,3.5,2.2,4.1,3.9,4.3,4.9,4.2,4,1.5,0.7,4.6,0.7,0.4,1.9,3.4,1.4,2.9
92  ,376202-แม่สอด จ.ตาก,Aug-99,2.1,-,-,-,0.2,-,0.9,2,3.2,1.4,0.9,2.2,1.4,8.6,1.9,3.7,3.2,5.4,5.3,2.9,5.6,5,4.1,3.2,1.3,4.5,2,3.7,4.2,4.5,3.9,3.2
93  ,376202-แม่สอด จ.ตาก,Sep-99,2.8,4.2,4.2,4.7,2.3,2,4.1,1.1,4.4,3.2,0.9,3,2.8,4.2,3.9,1,1.1,1.5,4.1,0.9,3,4.3,3.4,2.6,1.9,3.5,3.6,2.5,4.2,3.8,-,3
94  ,376202-แม่สอด จ.ตาก,Oct-99,2.9,2.2,2.9,4,3.4,3,4.2,4.8,5.7,3.9,2.2,3,4.2,2.4,3.1,2.2,4.3,5.4,4.4,2.1,4,3.7,3.9,5.8,1.7,2.4,3.1,4.5,2.9,0.6,2.9,3.4
95  ,376202-แม่สอด จ.ตาก,Nov-99,2,4.5,2.3,2.1,3,3.4,2.5,2.9,3.2,2.5,3.3,4,3.4,3.7,2.3,3.8,4.7,4.2,4.5,4,3.5,3.4,3.4,4,3.7,4,3.9,3.9,3.3,3.8,-,3.4
96  ,376202-แม่สอด จ.ตาก,Dec-99,3.6,4,3.9,1.9,2.6,2,3.1,2.1,3.6,4.5,2.9,2.9,3.9,4,4,4.3,3.8,3.9,4.2,4.5,4.2,4.9,4,3.9,3.9,4.5,3,3.3,2.5,3.1,3.4,3.6
97  ,376202-แม่สอด จ.ตาก,Jan-00,4.2,4.8,3.1,3.8,3.9,4,3.5,2.8,4,3.1,4.5,3.5,4,3.3,5.4,3.2,3.2,4.8,3.2,3.4,4.6,3.7,4.2,3.8,3.8,4.2,5.1,4.4,4.5,3.8,5.2,4
98  ,376202-แม่สอด จ.ตาก,Feb-00,3.8,4.9,4.1,3.9,4.4,3.9,4.4,4.4,5.3,5.1,4.3,4.9,4.1,3.6,2.6,3.5,4.5,4.2,2.8,4.8,5.4,6.1,5.7,5.9,4.8,3.6,1.7,2.8,5,-,-,4.3
99  ,376202-แม่สอด จ.ตาก,Mar-00,5.4,5.4,5.5,6.3,5.9,5.4,5.1,6.2,5.8,5.7,6.2,6.7,6.1,5.7,5.8,5.7,6,6.6,6.6,6.1,6,4.6,5.7,3.2,4.5,6.2,6.2,3.1,2.1,4.7,7,5.5
100  ,376202-แม่สอด จ.ตาก,Apr-00,6.3,7.9,7.1,6.7,7.1,6.2,6.6,5,5.9,6,5,4.9,5,4.5,3.4,5.4,4.6,7.2,4.5,5.9,6.1,2.4,5.4,5.7,6.5,3.7,3.2,2.1,2.4,2.8,-,5.2
101  ,376202-แม่สอด จ.ตาก,May-00,4.9,5.2,6,4,3.1,5.8,6.2,3.9,5.4,2.7,6.4,3.4,5.6,1.6,3.3,0.1,2.3,2.8,0.5,-,4,3.6,5.6,5.4,1.7,3.7,2.8,5.8,4.7,4.6,4.3,4
102  ,376202-แม่สอด จ.ตาก,Jun-00,5,2.1,0.3,0.9,4.2,4.8,5.8,4.5,4.3,4.3,2.6,2.7,-,2.5,1.9,1.7,2.2,4.6,5.5,4.3,3.4,2.8,2.3,1.3,1.4,2.5,1.7,5.7,5.7,3.2,-,3.2
103  ,376202-แม่สอด จ.ตาก,Jul-00,3.9,5.5,5.1,4.2,3.4,1.1,1.7,2.6,2.4,-,0.4,0.9,2.7,2.6,0.4,0.7,0.1,1.3,1.4,3.6,1.8,2.7,1.9,2,2.1,1.2,2.3,4,2.2,4.4,4.2,2.4
104  ,376202-แม่สอด จ.ตาก,Aug-00,4.3,4.1,1,1.6,2.1,3.1,2,2.8,-,2.5,2.7,5.5,3.8,3.3,1.1,4.5,2.1,3.6,4.1,4.8,5,2.2,1.9,3.1,3.6,2.7,1.5,2.4,1.5,0.8,1.1,2.8
105  ,376202-แม่สอด จ.ตาก,Sep-00,2.3,0.7,2.2,0.6,3.6,2.1,1.1,3.9,3.8,4.3,2.2,1,1.4,3,2.6,3.7,4.9,3.9,4.2,4.6,2.9,3.1,3.8,1.7,3.4,4.1,0.7,3.2,2.8,0.2,-,2.7
106  ,376202-แม่สอด จ.ตาก,Oct-00,3.5,4.6,4.1,4.4,3.4,2.6,3.5,3.5,4.9,3.3,2.6,3.1,3,3.2,1.7,4.5,3.1,1.9,5,3.9,3.7,4.7,1.9,2.8,4.2,4.8,3.3,1.9,2.5,2.4,3.6,3.4
107  ,376202-แม่สอด จ.ตาก,Nov-00,5.2,5,5.5,4.5,3.6,3.3,3.6,3.6,3.4,4,3.2,3.1,3.7,3.9,4.3,4.4,4,3.6,3.9,4,4.4,3.7,2.2,3.6,4,3.7,2.8,3.7,3.8,3.9,-,3.9
108  ,376202-แม่สอด จ.ตาก,Dec-00,4.1,4,3.1,3.4,4,3.6,4,3.2,2.6,4,3.2,2.9,3.4,3.8,4.1,4,4,3.9,4,2.8,4.7,3.7,4.7,5.1,4.1,3.5,3.6,3.6,3.2,3.9,3.9,3.7
109  ,376202-แม่สอด จ.ตาก,Jan-01,3.5,3.7,3.3,2.4,2.9,3.4,3.5,3.3,4.1,4.2,4.2,3.6,3.3,2.5,3.1,3.4,4.4,3.6,4,3.7,4.1,3.4,4.1,5.1,4,6.6,4.4,4.8,3.5,5,5.1,3.9
110  ,376202-แม่สอด จ.ตาก,Feb-01,5.2,3.7,4.6,4.5,4.3,4.8,4.9,4.3,3.3,5,4.9,4.2,5.1,3.7,5,5.3,3.8,4.1,5,6.7,5.7,4.9,5.6,4.8,6.1,4.6,5.8,3.8,-,-,-,4.8
111  ,376202-แม่สอด จ.ตาก,Mar-01,5.4,4.4,4,5.8,3.5,6.1,5.9,4.3,4.3,3.1,1.9,3.7,4.8,3.4,3,5.4,5.8,6.1,5.6,4.3,5.8,3.1,4.6,5.3,5.8,5.9,4.6,6.8,6,5.6,6.6,4.9
112  ,376202-แม่สอด จ.ตาก,Apr-01,5.5,5.1,7,6.7,6.9,6.2,7.6,7.6,7.3,6.5,7.2,7,7.5,8.1,8.3,7.7,8.4,8.3,7.7,7.5,7.5,7.4,8,7.5,9.3,7.9,7.6,7.8,7.3,6.9,-,7.4
113  ,376202-แม่สอด จ.ตาก,May-01,2.3,1.1,1,5.1,4.4,5.5,3.7,3.4,2.5,3.5,4.8,4.3,5,3.1,5.8,4.8,4.7,5.5,3.2,3.2,1.9,3.3,1.3,3.6,5,4.3,1.5,3.2,2.3,2.2,4.1,3.5
114  ,376202-แม่สอด จ.ตาก,Jun-01,4.4,5.5,5.2,5.5,4.6,5.8,5.2,4.4,5,2.2,4.4,4.2,3.9,3.1,2.7,3.7,4.8,3.2,5.4,4,1.3,2,5.3,4.8,3.6,2.5,3.4,3.9,2.3,3.7,-,4
115  ,376202-แม่สอด จ.ตาก,Jul-01,5.7,5.4,4,3.7,3,5.7,3.7,6.1,3.5,2.8,3.5,3,2,2.2,3,3,1.3,2.3,1.1,1.2,0.9,1.3,0.7,5.3,3.9,3,1.9,1.3,3.5,3.6,3.3,3.1
116  ,376202-แม่สอด จ.ตาก,Aug-01,1.4,2.1,2.9,5.1,4.5,1.8,4.5,2.2,2.2,2.1,-,4.4,2.7,1.6,4.2,5.4,0.4,3.7,1.2,3.7,3.8,2.6,3.7,5.4,2.2,1.7,2.2,1.8,3,3.3,2.7,3
117  ,376202-แม่สอด จ.ตาก,Sep-01,2.1,3.3,2.2,3.2,4.1,5.1,4.6,4.3,2.4,3.7,5.6,4.2,2.6,3.8,2.7,5.9,2.9,3.1,4.2,4.4,3,2.5,4.2,3,4.4,2.6,4,3.3,3.9,3.8,-,3.6
118  ,376202-แม่สอด จ.ตาก,Oct-01,3.2,3.3,4.5,3.7,3.7,2.8,3.9,3.4,3,3.5,5.4,3.3,5.1,2.2,4.1,3.6,4.7,4.5,5.2,3.9,4.9,4.2,1,0.6,2.5,3.9,3.9,2.8,3.5,3.6,3.6,3.6
119  ,376202-แม่สอด จ.ตาก,Nov-01,3.4,3.7,4.2,3.7,5.2,5.4,4.7,4.6,4.8,4.3,2.9,3.3,2.6,4.4,3,5.3,4.2,3.2,6.3,4.7,3.2,4.9,3.5,3.1,4,3.9,3.8,2.6,3.4,3.6,-,4
120  ,376202-แม่สอด จ.ตาก,Dec-01,3.3,3.2,3.3,3.9,3.9,3.8,3.7,3.3,3.6,3.9,3.6,2.9,4.1,6.2,4.3,4.4,4.4,2.7,3.8,5.2,4.2,5.9,2.9,6,2.2,5.3,3.5,4.1,3.9,3.9,3.2,4
121  ,376202-แม่สอด จ.ตาก,Jan-02,1.3,5,4.1,3.2,4.7,3.9,2.3,5.3,2.9,3.6,2.3,3.8,3.3,3.3,3.5,3.5,3.3,4,3.2,3.2,1.7,5,5,4.2,4.9,4.6,3.9,5.2,2.7,3.8,4.9,3.7
122  ,376202-แม่สอด จ.ตาก,Feb-02,4.9,4.5,4.1,5.3,4.5,3.4,5.6,4,4.6,4.1,3.5,4.6,4.3,5.5,0,3.7,5.4,4.7,4.7,3.4,6.3,3.5,6.5,4.1,4.2,6.5,6.9,5.2,-,-,-,4.6
123  ,376202-แม่สอด จ.ตาก,Mar-02,7.5,5,4.8,5.4,5.8,6.9,4.6,5.7,4.4,4.8,6,5.1,6.1,6.5,6.5,5.6,4.5,5.2,4.5,4.9,6.5,6.7,1.5,5.5,6.1,6,6.2,7.1,5.5,7.2,7.5,5.7
124  ,376202-แม่สอด จ.ตาก,Apr-02,6.3,8.4,8.7,6.6,8.7,7.3,7.1,8.5,7.3,8.2,6.3,6.4,5.8,5.9,8.6,7.1,10.2,6.9,7.9,8.7,8,8.4,6.6,5.9,7.2,12.3,7.1,5.2,5.9,5.7,-,7.4
125  ,376202-แม่สอด จ.ตาก,May-02,7,6.4,7.6,6.2,6.7,6.3,8.2,6.8,7.7,6.3,6.9,1.3,3,1.9,3.9,1,1.5,-,1.2,3.3,4.1,5.2,5.8,4.8,6,5.1,4.8,6,6.3,2.8,6.8,5
126  ,376202-แม่สอด จ.ตาก,Jun-02,3.4,3.2,4.6,2.1,4.1,0.4,3.1,4.3,1.7,1.4,3.2,3.1,6.3,4.2,4.5,4.1,5.5,5.5,4.3,3.4,3.1,3.1,2.1,0.6,4.6,3.2,5.2,2.6,2.3,1.5,-,3.4
127  ,376202-แม่สอด จ.ตาก,Jul-02,0.4,2,0.5,4.5,5.7,4,7,1.1,2.8,4.2,3.4,0.7,1.9,2.3,3.7,3.5,3.9,3.1,2.2,1.3,0.7,1.6,7.1,2.3,2.2,2.6,3.6,4.1,2.2,3.1,3.8,3
128  ,376202-แม่สอด จ.ตาก,Aug-02,4.4,3.7,3.8,3.6,1.3,1.7,2.9,1.6,4.2,1.8,0.9,3.9,3.4,3.5,0.8,0.8,-,2.3,1.4,1.8,1.2,3.1,5.2,4.1,2.2,4.6,2.7,3,3.8,3.9,3.7,2.8
129  ,376202-แม่สอด จ.ตาก,Sep-02,7.9,1.7,1,1,0.9,1.2,3.7,2.6,0.7,4.5,2.9,5.2,3.4,3.6,1.1,3.1,4,2,4.6,-,5.1,2.6,3.6,4.5,4.2,5.7,5,3.3,3.9,4.1,-,3.3
130  ,376202-แม่สอด จ.ตาก,Oct-02,4.5,4.5,3.1,2,4.7,4.7,2.1,6.1,5.4,4.1,4.9,4.5,4.1,4.2,4.6,3.4,4.1,5.1,3.2,4.7,1.9,3.4,2.5,3.3,3.8,4.3,0.1,1,3.3,3,3.8,3.7
131  ,376202-แม่สอด จ.ตาก,Nov-02,3.1,2.7,2.6,2.6,6.3,4.4,2.7,4.9,7.1,5.3,3.6,3.9,3.7,4.2,4.5,2.5,4.4,2.9,4.1,3.5,3,3.1,3.1,4.2,3.1,2.1,2.2,2.3,2.8,3.5,-,3.6
132  ,376202-แม่สอด จ.ตาก,Dec-02,3.2,3.4,2.9,3.7,2.3,3.7,3.4,2.7,3.1,2.6,2.9,3,3.6,3.1,3.1,3.1,3.7,3.2,3.1,2.8,2.2,3.4,3,2.7,3.4,1.9,2.8,2.7,2.6,3.5,3.5,3
133  ,376202-แม่สอด จ.ตาก,Jan-03,1.5,0.7,2.9,3.7,3,3.6,3.5,3.4,2.5,4.8,4,2.3,3.2,4.2,3.7,3.3,3.4,2.9,4.7,3.1,4.3,3.9,3.5,3.4,3.5,3.8,3.9,3.1,3.6,3.4,3.6,3.4
134  ,376202-แม่สอด จ.ตาก,Feb-03,3.8,4.3,4.4,4.8,5.8,3.9,4,4.4,4,2.7,4.3,6,4.2,4.6,5.5,4.9,5.4,4.7,5,5.1,5,5,5.4,5.6,5.2,6.2,5.1,5.2,-,-,-,4.8
135  ,376202-แม่สอด จ.ตาก,Mar-03,5.6,5.3,4.8,7.1,6.7,6,5.6,6.8,5.4,6.7,5.8,7.2,10,9.9,5.3,5.8,5.7,7.2,5.1,4.8,5.6,5.9,6.1,5.7,6.2,5.3,6.2,1.6,2.3,0.8,5.4,5.7
136  ,376202-แม่สอด จ.ตาก,Apr-03,5.8,6.5,6,6.2,5.8,6,8.4,9.3,5.5,6.8,7,6.4,7.3,2.8,7.5,7.6,7.2,6.8,6.6,7,6.9,7.4,8.4,5.9,7,6.3,6.8,7.6,7.8,6.8,-,6.8
137  ,376202-แม่สอด จ.ตาก,May-03,4.6,3.4,5,7.6,6.9,6.4,6.3,8.5,4.6,7,4,2.7,6.3,6.9,5.7,6.5,1.6,3.5,1.9,2.8,5.5,6.6,5.8,4.3,4.2,4.8,5.9,4.9,5.1,5.6,3.3,5.1
138  ,376202-แม่สอด จ.ตาก,Jun-03,2.9,2.2,2.8,4.4,2.8,4.4,2,3.7,2.4,3.6,3.3,3.8,2.1,1.7,4.3,5.9,1.9,3.5,3.9,2.1,1.7,2,2.2,4.6,1.6,-,2.7,2,1.6,1.1,-,2.9
139  ,376202-แม่สอด จ.ตาก,Jul-03,1.8,4.2,4.8,4.2,4.9,4.9,5.7,2.8,3.9,3.4,2.3,2.3,1.9,5,4.3,4.2,4.3,5.8,4.6,4.1,3,4.3,1.5,3.4,0.7,3.5,4.2,5.1,3.2,3,2.6,3.7
140  ,376202-แม่สอด จ.ตาก,Aug-03,2.8,4.7,4.4,4.5,4.6,3.1,1.9,1.7,2.4,2.2,3.9,2.9,4.5,3.5,4.5,3.2,2.3,2.7,4.2,2,3.6,2.5,4,4,2.6,2.6,2.8,4.1,4.8,5.9,3.7,3.4
141  ,376202-แม่สอด จ.ตาก,Sep-03,3.6,3.6,2.2,1.1,3.6,4.1,2.8,3,3,4.1,4.5,3,2.3,0.5,2.6,1.9,3.7,5.5,3.3,3.8,2.8,2.2,2.7,2,4.4,4,1.8,1.3,4,2.9,-,3
142  ,376202-แม่สอด จ.ตาก,Oct-03,4.1,5.6,5.6,4.7,3.5,4.4,2.4,4.6,4.2,4.2,4.9,4.4,4,3,4,2.6,3.9,3.1,3.2,4.5,4.7,3.6,4.4,4.2,4.9,2.7,5.9,5.1,5,4.4,4.3,4.2
143  ,376202-แม่สอด จ.ตาก,Nov-03,4.2,4.4,4.2,4,2.8,5.4,2.3,5.5,3.9,4,4.5,3.6,5,5.3,3.4,4.5,3.8,4.5,4.1,4.1,4.3,4.1,4.1,4.4,3.6,5.1,4,4.3,5.1,4,-,4.2
144  ,376202-แม่สอด จ.ตาก,Dec-03,3.9,5.2,4.1,3.9,3.2,4.5,4.4,5.6,4.3,4.9,4.8,3.9,5.3,5.1,5,3.2,5.6,3,5.7,6.4,5.1,4.3,3.7,4.2,3.2,5,5,4.9,7.5,3.4,4.2,4.6
145  ,376203-เขื่อนภูมิพล จ.ตาก,Jan-98,3.9,2.5,3.1,3.7,2.3,3.8,2.9,3.7,4.1,4.7,4.4,4.6,4.4,5,4.9,4.9,4.4,4.2,4.8,3.4,3.7,3.2,5.1,4.5,3,3.6,2.7,3.8,1.7,3.4,3.9,3.8
146  ,376203-เขื่อนภูมิพล จ.ตาก,Feb-98,4,3.8,4.1,4.9,5.1,3.2,3.8,3.2,4.6,4.4,5.2,4.3,5.7,5.4,5.1,5.8,4.6,5.4,6.2,7.1,5,7.1,7.1,6.3,6.2,6.9,6.4,5.8,-,-,-,5.2
147  ,376203-เขื่อนภูมิพล จ.ตาก,Mar-98,6.9,7.3,6.3,6.5,6.6,7.4,7.2,6.8,6.4,8.2,6.7,4,5.2,5.7,6.8,6.3,5.5,7.1,7,7.4,6.2,6.5,5.6,5.3,5.9,6.6,5.9,5.6,6,6.8,4.9,6.3
148  ,376203-เขื่อนภูมิพล จ.ตาก,Apr-98,6.1,5.7,5.5,5.8,6.6,6.1,6,8.6,7.5,8.6,10.1,7.6,8.3,7.4,8.4,7.4,6.4,7.1,4.2,6.2,7.3,7.6,7.8,7.5,7.8,7.6,9.4,11.1,8.2,9.2,-,7.4
149  ,376203-เขื่อนภูมิพล จ.ตาก,May-98,7.9,8.3,7.1,8.2,7.7,6.8,6.6,6.2,8.4,7.2,7.6,8.6,4,4.6,5.7,5.5,5.4,3.8,2,1.8,5.1,5.7,5.1,7.5,6,4.1,2.5,6.3,5.2,6.5,5.8,5.9
150  ,376203-เขื่อนภูมิพล จ.ตาก,Jun-98,4.8,7.1,5,6.1,7.4,4.7,5.3,6,7.6,2.4,3.4,5.3,4.5,5.6,7.9,7,5.9,7.1,5,7.6,8.3,6.7,7,6.5,6.7,6.9,4.9,0.7,-,1.8,-,5.7
151  ,376203-เขื่อนภูมิพล จ.ตาก,Jul-98,4.8,1.6,2.4,2.4,1,3.9,4.5,3.1,2.6,2.3,4.4,4.8,4.9,3.5,4.1,4.4,5.5,7.3,7.3,9.3,7.7,5.9,6.6,6.1,3.3,5.1,2.8,3.5,7.6,-,2,4.5
152  ,376203-เขื่อนภูมิพล จ.ตาก,Aug-98,2.8,4.5,4.2,2.1,7,7.1,5.7,1.8,4.1,4.8,5.3,4.3,4.6,7.4,5.2,6.1,3.9,3.2,3.1,2.7,4.1,3.8,4,2,5.3,7.3,7.2,6.3,5.9,5.9,5.6,4.8
153  ,376203-เขื่อนภูมิพล จ.ตาก,Sep-98,-,3.6,3,5.4,6.6,4.4,7.6,1.4,4,3.8,5.1,5.8,6.3,5.5,4.1,6,5.9,4.4,-,4.2,2.8,4.2,4.4,4.2,2.9,3.3,4.3,3.7,5.1,4.6,-,4.5
154  ,376203-เขื่อนภูมิพล จ.ตาก,Oct-98,3.3,3.2,3.7,3.3,3.2,2.4,3.6,-,3.4,2.6,3.2,1.8,3.1,2.8,3.5,3.9,3.3,-,2.8,3.3,3.3,2.4,2.8,4.1,3.5,3.9,4.6,4.8,3.6,3.1,4.6,3.3
155  ,376203-เขื่อนภูมิพล จ.ตาก,Nov-98,3.7,3.3,2.8,2.7,4.1,5.3,3.7,4,4.2,4.2,3.1,3.4,3.7,3.5,3.2,3.6,3.7,3.5,3.7,2.9,2.1,0.1,2.1,2.4,4.1,3.5,3.5,1.7,1.4,2.4,-,3.2
156  ,376203-เขื่อนภูมิพล จ.ตาก,Dec-98,2.7,3.7,3.4,2.6,3.6,2.9,3.2,2.7,2.6,2.3,2.8,3.1,3.3,2.6,1.2,2.6,2.2,2.1,2.1,2.4,3.2,3.6,3.9,3.3,4,3.8,2.7,3.4,3.1,3.2,3.6,3
157  ,376203-เขื่อนภูมิพล จ.ตาก,Jan-99,3.3,3.4,3.2,4.8,3.4,2.6,2.8,4.3,2.9,2,2.9,3.6,0.4,2.2,1.8,3.5,2.2,6.5,3.6,2.5,3.9,3.8,3.7,3.2,3.4,2.5,2.9,2.8,1.7,2.1,4.6,3.1
158  ,376203-เขื่อนภูมิพล จ.ตาก,Feb-99,2.8,4.8,3.4,4.6,4.3,2.7,2.9,3.6,4.5,3.8,4.4,2.9,3.3,3.4,5.2,4.4,4.1,4.3,3.4,4.5,4.2,3.7,3.9,4.2,4.2,4.9,4.3,4.2,-,-,-,4
159  ,376203-เขื่อนภูมิพล จ.ตาก,Mar-99,4.5,4.8,5.9,5.3,6.3,7.9,7.6,8.1,5.6,7.7,6.2,8.8,8.5,7,9.6,8.2,8.9,7.9,6.1,7.1,5,5.1,5.1,5.6,7.2,7.8,6.8,6.9,5.6,5.7,5.9,6.7
160  ,376203-เขื่อนภูมิพล จ.ตาก,Apr-99,6,6,6.9,5.9,-,6,-,1.9,2,1.9,3.5,3.8,2.5,-,2.5,5.3,5.2,5.1,3.7,4.1,5.5,5.4,6.8,6.4,9.2,5.6,3.7,3.3,0.9,6.4,-,4.6
161  ,376203-เขื่อนภูมิพล จ.ตาก,May-99,4,5.8,6.1,3.7,-,3.5,4.3,4.5,3.6,-,0.7,1.3,1.9,5.4,5.9,5.4,5.3,4.6,3.9,4.6,3.2,3.7,1.7,3.2,1.2,4,3.2,4.5,3.3,1.6,4.5,3.7
162  ,376203-เขื่อนภูมิพล จ.ตาก,Jun-99,3,5.2,3.5,3.6,4.9,6.7,4.3,4.3,1.1,2,2.4,6.4,5.3,5.3,4.4,6.1,6.2,6.5,5.2,1.5,2.2,0.6,2,1.1,1.4,2.6,7,6.6,6.4,5.9,-,4.1
163  ,376203-เขื่อนภูมิพล จ.ตาก,Jul-99,5.9,5,7.2,2.5,4.8,1.6,5.3,5,6,4.5,3.2,3.8,5.4,3.9,4.9,4.4,4.1,4.9,6,6.1,8.3,6.5,6.7,4.8,0.4,1.5,1,2.9,4,4.1,2.6,4.4
164  ,376203-เขื่อนภูมิพล จ.ตาก,Aug-99,5.3,4.5,4.8,2,2,1.7,0.7,2.4,4.2,2.1,0.8,1.1,1.6,2.4,3,4.3,5.8,5.5,4.6,4.3,4.8,5.2,3.7,-,3.6,5.1,4.3,1.8,5.2,4.7,3.9,3.5
165  ,376203-เขื่อนภูมิพล จ.ตาก,Sep-99,2.5,5.2,6.7,5.2,3.5,3.9,3.3,4.3,5.5,6.1,3.2,4,7.1,6.1,3.4,4.3,-,4.8,6.1,2.3,3.2,3.4,5.7,-,2.9,3.8,4.2,3.9,3.5,3,-,4.3
166  ,376203-เขื่อนภูมิพล จ.ตาก,Oct-99,3.5,4,2.5,2.7,4,4.6,4.4,4.4,3.3,3.3,3.3,4.6,2.6,3.7,1.4,2.3,3.5,3.9,3.9,2.9,0.8,3.9,2.3,2.7,1.4,-,2.4,2,1.8,2.7,1.4,3
167  ,376203-เขื่อนภูมิพล จ.ตาก,Nov-99,1.6,1.3,0.5,0.9,2.5,4,1.4,2.3,2.9,3.2,3,4.4,3.6,5.1,1.3,1.9,3.8,4,3.2,2.9,2.5,3.6,3.1,3,4,2.9,4.8,2,3.3,3.5,-,2.9
168  ,376203-เขื่อนภูมิพล จ.ตาก,Dec-99,2.7,3.6,1.8,1.8,0.6,1,1.1,0.9,4.1,3.9,2.3,2.5,3.1,3.1,2,1.5,3.2,2.9,2.9,1.5,3.1,3.2,1.8,3,2.5,3.2,2,2.2,2.7,3.1,4.5,2.5
169  ,376203-เขื่อนภูมิพล จ.ตาก,Jan-00,1.7,3.6,4,2.6,2,4.5,4,3.5,2.1,4,3.9,4.1,4.1,3.9,3.9,5.8,4.5,3.6,3.2,3.5,2.7,2.1,3.1,3.8,3.8,4.6,4.2,2.5,2,3.8,3.3,3.5
170  ,376203-เขื่อนภูมิพล จ.ตาก,Feb-00,3.2,3.2,3.2,3.1,2.9,5.9,3.8,4.1,4.3,3.5,4.7,4.8,4.6,4.4,4,3,3.3,3.7,2.9,3.3,3.5,5.4,7.6,6.1,3.3,1.7,1.9,2.1,4,-,-,3.8
171  ,376203-เขื่อนภูมิพล จ.ตาก,Mar-00,4.2,3.6,6.4,6.9,4.3,4.7,5.5,5.6,6,7.6,6.4,6.2,6.1,6.1,5.6,5.1,8.7,7.1,7.1,7,7.2,7,4.4,2,2.9,4.4,3.9,5.4,4.2,5,5.4,5.5
172  ,376203-เขื่อนภูมิพล จ.ตาก,Apr-00,7.6,8.1,6.5,7.1,4.6,8.7,6.1,4.3,5.1,5.6,2.4,1.4,0.9,5.2,3.2,5.2,3.8,6.2,5,5.2,4.6,-,3.2,5.5,5,2.1,2.9,3.5,4.3,-,-,4.8
173  ,376203-เขื่อนภูมิพล จ.ตาก,May-00,4.3,4.7,4.9,3.8,3.9,4.2,7.3,5.9,7.3,5.9,6,4.6,2.2,2.7,3,3.6,1.5,2.1,-,0.8,3,1.2,4.6,5.1,3.5,4.2,5.9,5.1,5.5,4.9,4.6,4.2
174  ,376203-เขื่อนภูมิพล จ.ตาก,Jun-00,4.9,2.7,2.3,1.2,2.7,4.9,7.7,6.6,7.1,4.9,4.3,4.8,2.6,1.6,1.7,2,1.7,2.1,3.1,2.1,4.3,4.2,4.3,5.1,4.4,4.3,3.3,1.6,5.8,2.6,-,3.7
175  ,376203-เขื่อนภูมิพล จ.ตาก,Jul-00,5.1,4.9,5.1,5.1,2.7,4.2,4.5,3.6,2.6,3,1.9,2,4.7,5.6,5.6,2.3,1.1,1.5,3.1,4.7,4,5.1,4.5,3.2,4.9,5.7,5.4,5.2,5.2,8.5,7.8,4.3
176  ,376203-เขื่อนภูมิพล จ.ตาก,Aug-00,6.1,6.2,7,4,3,5.1,3.5,2,1.1,1.5,4.8,7.2,4.5,5.6,4.8,7.9,6,4.6,5.5,4.3,6.3,5.7,1.1,1.7,5.6,3.3,5.2,3.2,3,3.5,3.8,4.4
177  ,376203-เขื่อนภูมิพล จ.ตาก,Sep-00,1.1,0.6,2,0.7,1.5,2.5,4.7,4,4.4,4.3,0.2,1.2,0.7,-,2.8,2.5,2.6,4.5,6.5,3.2,1.9,3.7,3.2,3.4,4.3,3.7,4.3,3.6,-,0.7,-,2.8
